RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,217016.71330112926,217262.10837892792,218168.05103566824,219961.7836471584,222242.97562004268,224425.3945117358,226624.7800052523,228886.7802285816,230982.28183298305,232655.03443270744,234180.47540731527,235632.95576524813,236592.25182195313,237487.70827595633,238753.47822853705,240913.47081013105,243293.91818520855,245701.69854992093,248167.35652966355,250703.58625625982,252981.72310006758,255208.47191828387,257226.94767284385,259315.02454796768,260880.96434240844,262644.01354338555,264988.50459565973,268276.33322396217,272042.64753586455,275796.71030380094,280305.1537829864,285129.95951955044,290269.92951690214,295004.3576738136,299626.89966226445,304019.3552691782,307541.8724364413,310648.4404389253,314230.1255821358,318288.33985749504,323265.64964400773,327619.14976597397,333145.94567271875,339027.80937702226,345515.38256440224,350853.7252347831,355766.5131053114,360797.3269400536,366462.00693782023,372524.6604396727,379022.4643036758,387107.75707965874,397135.6409649208,407490.6903548378,417176.33194229356,425972.1610802836,435657.7598061484,445179.8704015001,452483.01013508096,458361.772111571,462769.24982764246,468922.9014246282,475266.73282566975,482424.21950762457,488794.2705068419,495877.22524184984,503816.11063405016,512556.98931130045,521463.26882687,531237.1749374992,539213.7881597271,546041.0979371471,551790.6298654472,556737.6265802045,561809.6566090205,565901.8562076205,571144.4882538329,575694.6752396548,578965.1018440992,581178.7823020326,580714.4470042377,580360.1202820869,580151.5416086953,581420.1685710714,582122.8273831852,582018.663881003,580719.4883731678,579818.6887558493,577534.3363170956,574767.287086476,570262.373900825,565392.7646686821,560131.2513094671,553991.1107768588,548135.1399112553,542088.6443259758,537438.0619293188,531801.9470383766,523257.2245152734,511123.25412164285,496886.08573589957,483147.9170242033,469542.42194520665,457144.5736134031,447237.21060670004,439117.18038856314,431432.689580753,421817.1510339431,413799.4035668454,408046.459138738,404505.2586609878,401021.76567638974,397673.13002903777,393561.4103232467,390105.6271650523,387859.23467622575,386849.7677446983,386418.8756474671,387329.81124574336,390679.17914680415,393019.3849857678,393329.84573106095,393952.18070359685,395724.8924060752,399103.43243572395,399091.0932360152,397619.3321912321,393708.06695872266,389689.212958701,385729.5019000995,382154.0915591903,380460.90412776236,379465.99342483544,379574.78564801934,378435.1027394507,377260.78581267287,373705.22332716343,372078.564342705,370520.50030422164,368492.80229471653,364776.39711703575,360650.24831606145,358958.80617072206,358198.9291908243,357743.90206414065,356282.07359629194,353810.22059447895,351261.40507401107,349808.85062827606,349981.84818382334,351690.36253950413,355678.39832045994,361460.60277976765,368409.83123595756,375487.2279428293,382512.1335947795,387454.40266322595,390114.4061758506,390787.47109137493,392798.9161880805,397226.50052883005,403823.162626447,411497.9912229494,420096.24739685823,429508.18128188216,439051.29917197645,446956.00884183095,453177.1582948479,455993.5820705693,456854.6815361026,456454.8727153815,457655.70475023193,459658.65078544914,461982.1288645682,464367.6569448121,467898.10936801764,473431.3848298713,479771.2111332615,486034.40691899223,491311.98041929497,494406.2612180063,495697.37202332634,495352.2881420692,495261.5249464572,495836.5604218438,497310.63673755253,497582.1946532589,496201.73392841435,493179.13154580304,490372.7621930766,487150.1233068015,484087.55087577814,486431.18081020267,495002.7600668328,506795.8675934517,516195.4009704697,522220.3523739172,527333.9360932923,526705.3738961269,522150.2019089509,514732.06069876766,510902.9394098169,510469.84207258094,512707.40641416266,520823.5328346219,532812.5163464983,546507.8830248473,556703.0871924582,563640.8779220843,569131.1571965135,569034.833794938,566546.3146817418,562722.9628537331,563242.9333500803,565156.986785017,568275.7113657232,574811.412306375,584959.5206697668,596574.0729079066,606244.7679592818,613602.6441358755,618740.1756913747,624086.1263640319,631273.1272563118,640529.4735876016,649528.7129661855,655891.1350868376,659388.4720997649,657112.3201318887,650394.6036558055,641683.596541031,635383.733822931,631651.2798315242,629543.4886172741,630670.2620459391,635446.1583193425,642883.8499846339,650382.269182292,657151.6364699613,663425.9873131006,666948.2641408229,668207.3576531495,668155.3690989154,668242.7234609291,666562.3587301931,663194.4804537747,663366.3648063986,669503.6748231988,681819.1622815244,695886.9852320445,711052.3990558769,725415.2488028188,734322.5002441905,739378.4537460605,741408.2147930913,747566.78455725,756783.0860843143,768383.173200644,780790.9289562395,790485.7796199451,798358.3379509747,804745.892779508,812142.7847345829,820579.7780572252,830178.1902327524,841208.4431433209,853513.0470068682,864664.7803415083,873844.5652602854,879242.1057308568,882048.5677723209,880362.7023145583,876140.3497343442,871121.5210880042,867625.5674990454,864743.0574382223,856132.0704494297,844173.9427334253,832788.7328625418,828769.7006652862,831075.8252461016,837639.4453042202,848481.0917584879,861937.8354480736,875457.20126739,886462.3475177344,894729.0538188083,899854.1914845188,898792.9492944259,893794.2948582008,889825.6335150148,890490.6553464979,893797.7920751981,895980.1246077741,899791.549859376,905221.6829664283,912132.9214055747,917495.373928649,921802.9281341428,925364.5315117022,924559.728845805,920622.1112721362,913486.3539157845,907958.7349073803,902756.7784294016,898422.6705973361
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,154684.72040717152,154653.67518538682,154908.39226588045,155640.8576088318,156578.19173968575,157557.19823623667,158461.19312690754,159740.44593915925,161229.7985390307,163023.66162375818,165060.98906764234,167055.82321927918,168704.17593247985,169702.8803990029,170662.41702000936,171717.475805029,172922.6007882558,174075.9127326286,175030.85720736277,176330.96102419382,177845.2704982817,179751.86357492712,181637.20975023272,183264.49143108513,184631.4422405951,185642.85353388163,186776.85956713278,187758.62246923638,188786.97637804117,189627.53545004214,190681.86864328757,192164.6282790686,194028.02263750046,196004.7164220973,197762.3133104482,199509.77236297014,201112.32309404542,202554.6885581255,203700.37390101436,205005.03669823206,205979.15251321997,206948.0398159133,207649.33803747766,208845.82430850773,210315.28475696177,212153.13763447103,214025.99496255652,215852.69628172406,217655.64957032228,219053.08361665462,220237.03300738256,221588.0950205994,223253.3411032396,225179.04800196594,226897.54114105136,228807.9394636815,230649.081996538,232779.37047218168,235105.58646653735,237614.03895728197,239791.70562618333,241622.56915709635,243227.91973923403,245019.73374339458,246979.96665868585,249049.2526669621,251043.61636248734,253108.6970056418,255551.9440466479,258119.3619604855,260852.09030622305,263466.55177953566,265882.68107924453,267911.68054802733,269757.6247643132,271303.6475762864,272605.30016948364,273300.1344288645,273791.11833619844,273927.37074600725,273841.7538694288,273513.52457874053,273429.0862945481,273816.0634963402,274823.79092629213,276000.19535015785,276927.50476966106,277265.0209167846,277153.43328352453,276769.95292614703,276160.3612644161,275501.3459537058,274394.7068228147,273312.5384462672,272125.6470593289,270744.2719835115,269690.8477375249,266875.03623862565,266419.4043345536,263676.20533243165,263169.43374834507,259921.17755156863,258759.36907838142,255641.8408965586,253269.60393735245,249283.5854769242,245814.25012133332,241415.3448682737,236673.84751203863,232839.65992455394,228863.65580958078,226922.88740956978,224464.9609823353,223318.64123890677,221746.86905143925,220494.72891478366,217833.76790503625,215245.54029299645,212346.07938042024,211299.8014775176,209959.71353393482,209703.3990018944,208012.3436313054,208406.29696017204,207719.58864270232,208422.7537328607,206101.42623871527,204284.40479731467,201463.79493485426,199312.0645894178,196583.02627078662,193810.43649597085,191490.1873589876,189285.03195541803,187908.13951455403,186249.95163631745,185522.8685211791,184264.5304390421,183839.84559922037,182768.40175910376,181718.09235993528,179285.64859410093,177459.80439431654,174743.75070481285,173016.22076082963,170817.19464169472,169412.93882500773,167760.40854545988,166228.6957468955,165340.52908320902,165278.72571944995,165536.69844963352,165865.78656764733,165625.64174587475,164915.6468296657,164472.32965802742,164927.6696825295,166355.36679906255,167776.42951192465,169763.73711677463,171442.95216911097,173656.97828141044,175308.31182497452,177269.41770149316,179130.2333977678,181531.94435216323,184034.76889898407,186554.54692600147,188454.96786341394,190289.9441669575,191847.82671988755,193287.36537466772,194672.15221188916,195924.5124114186,197225.80705885557,198211.02256211475,199128.82101074557,200082.04236382688,201024.50987239587,201817.94123140172,202285.57143665108,202402.06905819042,202847.1153716528,203309.72476741148,204428.44660184695,205381.4689913476,206506.45313523457,207323.81154732406,208124.30139282858,209313.62699377237,210638.84595252408,212117.98584755193,213515.01621974082,215018.14069222988,216013.41112488814,217006.26127760927,217908.89450001266,218886.78427400044,219289.08291242612,219494.39563412752,219807.39768297996,220684.8425444341,221755.12510787506,223249.40363524447,224766.40589664923,226557.48472531035,228443.23315927899,229727.63625991097,230554.0947217785,230391.1253587661,230290.6103698192,230180.41244392865,230988.0826054753,232220.1931421282,233675.76847852487,235178.50542563503,236941.70213076437,238834.56962916456,241125.3859088327,242925.10766808572,244116.49264991563,243886.47911484996,243392.15363737952,242877.86784891153,242728.653614262,242749.9237407759,242818.27867905787,243160.26966574803,243732.99865274972,244812.43901134955,245794.15884404627,246579.41653616843,246672.416042809,246725.36726715,246403.6232007105,246086.38932381812,245290.22721488719,244983.7847314795,245015.28246216787,245621.26345271678,246940.68594237798,248786.6290284913,250962.17748757187,252253.5009490164,252469.7394097085,251714.01135885747,250793.54604070037,250732.7586469696,252118.44949446744,254546.71810504366,257508.20290034512,260496.33631029775,263593.554837547,267288.3715491627,271234.1485525694,274857.0768231973,277667.24396561884,280030.9855514502,281905.9452562993,282908.9577524627,282692.73686483706,282343.00638579455,282538.6667917349,283750.9864169798,286198.9120344301,290124.00245391816,295162.5708513118,299950.3031286787,302615.20822607353,303846.6177580644,303351.08181615575,302006.6519224835,299718.83147907903,297786.55681695876,296838.1724655478,296397.8055464495,295637.5095610549,295246.3790113327,295587.4619367923,297116.75056848914,298731.1736750474,300543.5367629951,302555.28378295066,304982.7302901215,307011.823086076,308532.0912875021,309480.0376552323,309957.01723882393,310201.1588277966,311190.10325808456,313303.7165842051,316080.66418116324,318004.75231564563,319111.6392136505,319802.04279900546,320667.44798707217,321371.2582862109,321745.04968602955,322158.0890303112,322857.3810595251,323726.0346658702,324619.45118569495,325135.85990866926,325412.18789949553,325398.84703874285,325410.4482049592
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,113170.5993993376,113141.54436486494,112975.312160898,112906.95545389505,112880.21211383108,113073.09901305323,113290.77184502971,113605.22811346671,114014.64699880338,114359.18955772238,114919.56369022065,115516.1825699077,115805.66122022473,115770.4041363495,115316.64248999994,115054.7011266563,114982.54405194467,115111.27715664318,115293.28693924357,115268.11008681095,115372.23211454412,115587.9561789653,115890.71246749074,116125.44474484811,116236.66022640858,116353.13487941881,116713.33135193032,117282.47621061887,117885.10576471058,118385.63290343936,118889.32520244368,119488.35909500987,120057.81468642961,120490.45112775633,120829.33394903586,121072.25572378519,121317.24668722918,121457.7606113067,121701.57714175638,121942.4798661879,122219.13866491738,122429.27389987755,122636.13141441687,122892.03628635507,123074.65393846315,123277.22759732301,123444.93898987398,123697.1402964153,124028.80163902619,124842.65974068712,126363.62616024229,127782.58221791976,129179.66678529984,129716.09249559838,130565.20355535387,131118.37698191733,131894.29536430494,132540.76526116717,133184.4782911766,133935.26832016083,134624.04436502728,135269.8256827212,135736.27137121884,136125.95102556396,136275.9763007475,136414.9045437045,136426.10719418648,136360.91951957913,136203.04656718063,136001.55137794896,136085.74104151747,136143.95897220628,136237.54056033384,136070.48792485296,136051.19070813272,136165.39530819972,136675.67904560274,137177.22912519472,137741.24325577475,138238.25857811992,138861.1727519958,139614.76357692733,140272.96016017106,140915.03713850837,141210.75945210658,141143.7922808692,140818.76235856838,140844.82203743354,141227.58214587037,141865.37912868042,142271.81682631132,142716.19159545895,143080.90170688272,143434.55786083342,143689.28922228332,143909.80250426359,143584.4947803777,142996.656034106,142350.7800092319,142098.74100710242,141812.2198495056,141454.5257914435,141139.75695986443,140697.7229395714,140042.9197441913,139334.18764291887,138449.60053867978,137485.53356872973,136514.96635748117,136166.51920961347,136097.9276504788,136259.67130448087,136492.8088254458,136934.19987030447,137477.57097522917,137736.76974385165,137690.80095230174,137297.40842880096,137163.10650380887,137229.4740734865,137184.69662809148,137098.99815148595,137195.76510102444,137605.272698126,137965.36272219568,137901.96827837045,137226.66413396024,135969.50238509147,134794.58025343914,133886.92916115647,133389.61139765618,132955.91385939068,132456.87350504738,131875.0038084692,131037.78466309555,130290.91822610737,129699.81217013278,129347.67292839322,129240.74279038988,129273.03858006571,129212.44054037535,129031.17058669949,128257.78913947102,127568.09888663382,127201.45017235928,127364.01103413368,127516.14944099716,127501.63434635803,127454.62955774456,127665.72151983391,128033.27615522342,128474.8659574876,128793.23841967569,129009.85919134092,129220.03810505691,129359.72633805817,129604.27408069112,130026.72300385697,130845.60437117377,131801.32695375406,133017.21353790635,134434.60266910176,136005.80196639232,137582.45257037933,138908.4545473504,140326.36100799943,141663.0589354443,143054.22279885894,144362.26433297878,145766.28209956872,147272.36203950614,148733.34977347346,150183.43467445576,151532.12521560348,153042.59894072558,154541.32469052394,155928.1593130605,157078.47877643481,158428.72728193985,159963.3244605862,161778.17052075762,163464.62834464808,165111.0902789954,166506.53535012077,167742.10998993448,168949.1320950587,170145.1159128573,171391.25982853005,172429.25942416742,173402.88231321608,174288.74662348613,175302.28046597293,176450.44606918003,177617.19529539943,178430.29019684173,179166.6033207608,179797.6372174845,180557.39871563448,181042.74483828657,181489.86926399343,182072.9828299978,182850.1527853002,183782.56339648695,184633.10154067117,185318.37610921997,185760.33441981077,186352.5254155615,187120.24440797465,187833.66984470363,188460.82365557455,188849.1204423697,189326.88033256578,189756.42735451288,190430.60318039646,191203.72070321234,192016.12566391108,192771.69203811346,193412.27183529406,194223.9804456696,195059.50412004325,196043.8515714586,196931.6202329749,197926.53991425826,198796.55647956548,199673.24669937542,200454.60184316008,201316.3518427891,202234.85899140526,203192.0756444078,204175.58543109617,205065.73745206636,205702.74710273926,206140.5990669046,206456.93669350736,206742.55957974246,207084.4493666098,207524.2684424381,208185.6978784454,209094.86935941884,210093.20309261934,211071.64192946078,211889.7077565693,212639.23898826118,213138.82607265227,213198.38883671552,213227.65220363566,213623.45831915038,214688.33618635338,216315.0555096691,218422.0543372217,221086.95010315627,223755.6208286651,226458.2750176826,229086.16688756482,232056.26192937966,235243.98352329363,238935.43400507336,242965.0178659478,246456.33942230992,248917.76449335017,250523.9255029631,252508.88771306144,255252.559556333,258504.30653258087,262995.4794288631,268323.1401859442,274525.9028475772,280314.12158866395,285493.65282486664,289895.9066825663,292975.8482328606,294434.1825007314,294615.7566996869,294293.43455070216,293845.85330686875,292790.1609414967,291170.72909090604,289510.72387450206,288315.314439741,287724.8343749952,287748.3683345227,288431.56125278614,289244.60973667644,290086.63552720123,290435.4455456876,290481.241401227,290221.78349521133,289920.72254016384,290035.57214845996,290513.3932890717,291548.7171149168,292626.24573098175,293237.45602046273,293115.36472378037,292733.2256798988,292382.9403657571,292160.8434346201,291782.0465583675,291316.0069591777,291075.94244481594,290878.58116765413,290573.5851839594,289751.5352480158,288700.1678950382,287682.6760216568,286621.78873508464
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,147729.6585734407,148030.97185427457,148429.1271201565,149247.64891307222,150149.9837817209,150914.66361476632,151676.23490131137,152386.436624297,153186.1497881603,153928.42519336648,154676.2143807489,155427.81983771783,156148.4385482193,156849.06281439416,157542.60915368694,158247.70084197275,158956.92955090528,159644.12945917866,160282.4707353729,160889.1595898668,161494.334359829,162155.66023850662,162883.4477851333,163564.21639256863,164124.46151660025,164602.79596829636,165140.58329787574,165747.860297213,166334.23102181134,167001.28542289822,167733.4562902481,168622.4272972578,169356.443830175,170064.433189281,170687.11664368425,171411.12281482134,172100.1287466769,172831.1741499914,173472.18344234378,174188.79667577415,174907.26145752266,175699.01636010944,176492.41707444956,177347.33597917052,178362.35175353344,179404.57559292417,180350.04678877248,181144.0800410401,181822.85210441824,182660.9674131947,183721.76604611322,185034.19321633285,186651.13525967495,188404.30548696336,,193728.49316970338,196545.27778111844,199412.4509571685,202284.47884258232,205966.9288663518,210038.658910073,215239.70031766527,220584.83137689446,226756.86251139734,233588.00253708157,242507.11141372085,252701.5514566165,262878.6424998632,273507.15261444537,282896.75861291337,291866.3579719079,297539.8465091458,300244.8966429162,304012.92688420427,308678.3035864949,314175.62579786073,317088.00486539205,318455.7331952978,317982.6020645782,315830.07702501724,312467.1170775066,310251.1437798003,307703.9730751296,305359.73700834234,302688.353601208,300833.3666397706,299714.85361303476,299403.9785009551,299274.9690583266,298390.5951828098,296592.50287035335,294002.733691144,291036.65577902214,287993.24935412215,283867.1715133635,279367.60126014624,274562.2861245049,268838.2955787604,262826.7859647421,255693.62918468905,250211.57128669356,245054.47225423556,239769.07210618447,233025.8127975856,226108.43423130448,220328.41733730186,213320.25738175143,205854.46458361522,198656.1361390372,194229.37910055742,190608.39181996486,187140.61048532042,183064.78448410123,179587.71527791873,176817.87425421676,174616.9961758789,172686.22150348802,170001.71262600643,168948.7581360128,168677.2427493334,169042.004585669,168205.1944861704,166888.22261596788,166304.73256570948,165679.5877145474,165099.549019514,162832.62776457903,160592.88409007338,157626.9938976101,155598.0248949078,153601.70373025155,151768.64232150078,149486.64344166932,147452.20334919472,146161.01836815858,144698.01724011556,143201.95314491802,141454.91350971712,140673.52560357843,140431.4499381044,140497.2788147341,140655.53255015542,140703.3283301548,141633.98196813886,142490.36579866087,143727.45201787192,144696.52189069334,146538.71495158056,149182.14748395098,152356.50148270873,155899.9625967563,159552.65252501456,163494.8209616011,167116.0119554552,170315.19874969663,172885.66140934255,175384.47581844847,177878.18035472857,180640.9289788146,183756.18972345814,187239.7565266491,190829.57485114993,194303.12626802828,197643.3757545872,200820.39389257247,203673.06413279325,205815.40195873627,207316.46882528378,209085.68540134767,211038.674568884,213001.06611914551,214172.1730464809,214834.96118771294,215112.479530558,215273.10947148906,215538.8189821795,215928.28699245618,216161.91473766827,216530.88647880466,216918.11545815613,217560.65247677793,218328.89111774726,219414.8757912737,220731.31283985998,222341.48871664598,224018.5969989449,225873.28422091567,227862.52413340486,230085.00104967188,232359.10362217473,234620.57229947762,236720.47070787955,239056.61567776717,241070.65728376934,242470.39665955235,243302.45418334773,244125.9750786666,245179.99024913125,246288.60707105542,247302.21272007815,248593.7274374723,249863.36739375815,251100.03140189758,252276.32689551808,253433.786180096,254793.4150518606,256286.12283987773,257867.66857788851,259350.0625865442,260809.552253471,262216.211101651,263685.01004445483,265202.3931387716,266786.6878858733,268091.150741948,269403.54441823513,271075.3868761104,273098.6059022096,275087.98111723416,276672.28363952186,278386.1176409113,280163.9581164113,282328.693855226,284318.0565318433,286236.18006446346,287770.23073001415,289123.32395935315,290264.86040349846,291597.06596284866,293160.24059552985,294612.0798294012,295793.66168917686,296646.4179536153,297568.3032924808,298424.1135765472,299600.7759076438,301129.5389341747,303057.8648877128,305340.3680697314,307691.5415020269,310665.10402775824,314066.1450717131,318019.9906029936,321576.933196846,324003.5508510649,325545.43740678695,327172.6866944723,330066.5601801053,334742.70485729683,340348.5977133698,346466.06343656906,352400.69844948995,358295.2523057768,364576.7953963235,372080.2796867166,380864.18656369246,391378.5510232322,402874.2352551978,414219.386780366,424174.76707964967,432518.57255201135,439987.02836387133,447096.991239948,453754.7760717242,460943.941827628,469233.47813660116,479541.7943566655,490916.33004396333,502115.0702062988,511237.4423184241,515640.6034285659,514102.6384316815,507458.00940948847,499266.12660088344,490519.9407716959,481957.9206697711,473742.10822318465,467493.5677270663,464122.71426327433,463066.5690952824,463854.16421427066,465857.3547664516,468675.72908435744,471728.6547979139,474305.5497713576,476558.92643601407,478399.55970564554,479388.6285446571,479763.4262316173,480318.16732298414,481814.62361890357,483642.2897851726,485086.464810205,485260.11304691556,484637.4816284245,483488.2026522819,482513.8169591411,481762.3023243625,481077.15480106836,480481.7621537689,479518.6109328041,477999.789155015,475788.19211223506,473740.5365092333,471665.1370881486,469744.9759983657
